rep,auc_ref,auc_cur,auc_drop,segment_auc_drop,ks,psi,wasserstein,jensen_shannon,mmd,c2st
142,0.8461067121246989,0.8665310574891334,-0.020424345364434493,0.0272164008748923,0.02448338270187378,0.006989489253351389,0.3761500000000013,0.049355308458508135,-0.0001328587532043457,0.016539990234375024
143,0.8613953497099198,0.8570088960367419,0.004386453673177915,0.06143165780196658,0.03248521685600281,0.008366737693583278,0.3209999999999948,0.051939117409930693,4.589557647705078e-05,-0.008253173828125016
144,0.8658843230644089,0.8658804900508951,3.833013513809824e-06,0.08845158771008721,0.03367719054222107,0.009359644662348095,0.25699999999998846,0.06650685025144408,0.0007122159004211426,-0.0073928222656249876
145,0.8484480155934682,0.8550454389528623,-0.006597423359394172,0.01966838180719188,0.024230659008026123,0.007931022324811535,0.7513000000000414,0.048795167451751574,0.0005605220794677734,-0.009455615234374992
146,0.8423524097393742,0.8613518604807171,-0.018999450741342905,0.06021062368019914,0.024846971035003662,0.016555098182101838,0.4308499999999723,0.06360909244106502,-0.0001379847526550293,-0.0018634277343749783
147,0.8575548603258759,0.8550499443987548,0.0025049159271210986,0.06837635353299454,0.03661924600601196,0.015519149512794926,0.4796999999999741,0.06471010667840188,-0.00012236833572387695,-0.0009674316406250716
148,0.8426293885166947,0.8606028697489897,-0.01797348123229503,-0.07352525173687063,0.025146275758743286,0.006140117149112942,0.3069435193785458,0.04923927427348272,-7.31348991394043e-05,5.839843749999574e-05
149,0.8499265409943658,0.8628308565876353,-0.012904315593269433,0.07700463973864646,0.03872022032737732,0.00804438462508543,0.6352499999999818,0.05151058361875676,-0.00013631582260131836,0.0041523925781249416
150,0.8532379657674078,0.8557412629327378,-0.002503297165329932,0.07916694645117461,0.04083609580993652,0.01139418657534141,0.33594999999999153,0.07107675358798657,-9.28640365600586e-05,0.0025196289062500155
151,0.8400542677498588,0.8588986981705268,-0.018844430420667968,-0.06906928257747091,0.028242528438568115,0.00834392101295144,0.3413499999999937,0.05831059503565213,-0.0003038644790649414,0.006249609374999965
152,0.8528727459850727,0.8490092639744639,0.003863482010608821,-0.022875825891937485,0.025257498025894165,0.007489737121036381,0.5444500000000599,0.051993989058625435,-0.00015860795974731445,-0.0020312988281250277
153,0.8499023632064225,0.8420402862182429,0.007862076988179645,0.024849201606437665,0.044164061546325684,0.014639357205771268,0.26926738035077646,0.07944190659479916,-9.453296661376953e-05,-0.0014571289062499382
154,0.8413670989231515,0.8636203618340221,-0.022253262910870597,-0.022025511836407774,0.01599106192588806,0.004663034222962841,0.25154999999999017,0.04650971090302696,-6.395578384399414e-05,-0.0077905273437499645
155,0.8566443831440835,0.8703148775812727,-0.013670494437189151,-0.009750683442049324,0.04420936107635498,0.017095542769590754,0.808799999999974,0.06770610105851894,0.00014573335647583008,0.011967041015624957
156,0.8428682565655167,0.8592911034873933,-0.016422846921876677,0.014276589535126005,0.02792876958847046,0.0075003611658732115,0.7904500000000476,0.053567332101177964,0.00027507543563842773,-0.009102392578125007
157,0.8678959612789552,0.8663135485995397,0.0015824126794155013,0.06430864371368095,0.022225558757781982,0.005864052899589067,0.3920806127673674,0.06344118674633101,-5.221366882324219e-05,0.012357470703124984
158,0.8657738011011852,0.8500440979591329,0.015729703142052243,0.09480508777869134,0.022358939051628113,0.007659012387452145,0.24384999999998672,0.05029915232381685,-8.672475814819336e-05,-0.007411523437499956
159,0.8773279662696145,0.8633736453710195,0.013954320898595052,0.03351218064389183,0.028687715530395508,0.008189890450812252,0.7679500000000371,0.04903050607025134,-0.00026673078536987305,-0.008012402343750002
160,0.8528401096865061,0.8494930784758605,0.0033470312106456124,0.045723220958020616,0.02856302261352539,0.004517350818373341,0.5943500000000557,0.05249004475912817,3.737211227416992e-05,0.0027686035156250233
161,0.8512236697260098,0.859624409075673,-0.008400739349663122,0.08274294532325832,0.025040149688720703,0.009203070764693282,0.35084999999998423,0.060562026849918967,-4.4405460357666016e-05,-0.0015512695312500102
162,0.846862206765254,0.8615374613918025,-0.014675254626548506,-0.0052116240142433545,0.0329664945602417,0.005890373465866045,0.29974999999998553,0.07129494645420333,0.00014293193817138672,-0.006211425781250002
163,0.8514627043035912,0.8713714237872251,-0.01990871948363393,-0.0033556898969869797,0.028780192136764526,0.0057093952525848,0.48037984808945444,0.06480923306124423,0.0001335740089416504,-0.004666162109375094
164,0.8492094560197311,0.8619743066234802,-0.0127648506037491,0.0452544579839147,0.030270636081695557,0.008429670789374899,0.34134999999999655,0.05887769237999554,-4.667043685913086e-05,0.011275292968750072
165,0.8616001285004901,0.8712623392647353,-0.009662210764245227,0.03967315941039962,0.02567315101623535,0.010020684595034596,0.30815000000000226,0.06092280733759381,-7.319450378417969e-05,0.008569189453125015
166,0.8652606122706918,0.8550271456774732,0.010233466593218665,-0.11786959016454501,0.031031548976898193,0.010955644335179251,0.3269075156256271,0.06075893888599051,0.0001323223114013672,9.306640625006413e-05
167,0.8595683940759065,0.8576111145484845,0.0019572795274219734,0.0865518761596773,0.0292796790599823,0.0086669863128779,0.29889999999999695,0.045427031300497585,0.00011718273162841797,-0.00966757812500002
168,0.8586422284809836,0.8661979625860988,-0.0075557341051152305,0.02698159357518104,0.027737677097320557,0.02192070170494365,0.29168119318234365,0.07747439540582048,-0.00023406744003295898,-0.005478173828124988
169,0.8621443053030637,0.8539659436110779,0.008178361691985825,-0.022280156938761397,0.05869199335575104,0.017632474142458197,1.2570499999999232,0.05745463396207584,-0.00020694732666015625,5.0292968749587885e-06
170,0.8523653807058293,0.8519863159872644,0.0003790647185649698,-0.057260350374710445,0.03139352798461914,0.005710476921362263,0.2992188276429076,0.05917180532983835,-0.00018447637557983398,0.005352929687500008
171,0.8524700880447955,0.8453991233142526,0.007070964730542917,-0.002124432445710811,0.021643072366714478,0.004304990140595844,0.8467499999999696,0.05743685699446367,0.00017392635345458984,0.00025083007812498614
172,0.8539791690063993,0.8614801064881419,-0.007500937481742631,0.0675957384894017,0.023098766803741455,0.009666449677812895,0.42861790937502897,0.05749511164168862,0.0002319812774658203,0.0009254394531250654
173,0.8439083131552416,0.8462360949233971,-0.0023277817681555124,0.06681933717925048,0.023521602153778076,0.007542991530144336,0.6094999999999777,0.045740062912710266,-6.371736526489258e-05,0.0015300781249999451
174,0.8500268063985359,0.8510527604887046,-0.0010259540901687014,0.08960385831985895,0.02949737012386322,0.010338447955618632,0.4383530986469003,0.0656661063986898,-9.906291961669922e-05,0.003347558593750022
175,0.8491471379553099,0.8614598599603698,-0.01231272200505984,-0.012774520444173154,0.025786757469177246,0.010062953095766611,0.7910999999999688,0.05391539552880109,0.0003858208656311035,-0.007854931640625007
176,0.8508665265641382,0.8603848848092532,-0.009518358245115044,0.09432512459089648,0.02819746732711792,0.014509915975875722,0.9505500000000308,0.05970163557510769,-0.00011587142944335938,-0.011853662109374996
177,0.8644192309576683,0.8568442424428057,0.007574988514862602,0.11191229852662321,0.027669250965118408,0.004174068685859745,0.2551499999999993,0.04055394545024078,-0.00012755393981933594,-0.004614648437500035
178,0.857815550032232,0.8437768748562989,0.014038675175933046,-0.01283283226014309,0.031905531883239746,0.00784044047157985,0.7083500000000313,0.05679882336045673,-6.407499313354492e-05,-0.006226513671874989
179,0.8633393188449309,0.844968256345811,0.018371062499119906,-0.0003558645559347262,0.03111851215362549,0.007661241213575723,0.7236665130220546,0.047432445779659035,0.00010973215103149414,0.005377050781250059
180,0.8559683785683282,0.85751962466527,-0.001551246096941794,-0.06040244833565589,0.024073779582977295,0.005884648041584883,0.24304141624493,0.043216733447042674,-0.0002219676971435547,0.0041861816406250085
181,0.8532545684537532,0.8604633289680854,-0.007208760514332169,0.08750018565988249,0.025064393877983093,0.008576544961775059,0.4621499999999913,0.04682655665959824,7.402896881103516e-05,-0.007186816406250018
182,0.8601473491822088,0.868028718444023,-0.007881369261814153,-0.02472507107139721,0.026032090187072754,0.006098724900615196,0.33909793776485603,0.06725245178900219,0.0002110004425048828,-0.013445458984374992
183,0.8611848665459462,0.8633362512557295,-0.002151384709783377,0.056406420377008715,0.038024649024009705,0.010542606409092999,0.4883999999999722,0.05345413431340667,-0.0001920461654663086,0.004540673828125064
184,0.8665124238039714,0.8622890071948586,0.004223416609112851,0.060699023427121634,0.02879464626312256,0.008851820029581776,0.34999999999998865,0.072907759630074,0.0003018379211425781,0.0014150878906249442
185,0.8441398999537291,0.8572138410244537,-0.013073941070724682,-0.07703019317164805,0.042429447174072266,0.009877489301307297,0.4868689142706959,0.05954814852892124,-4.470348358154297e-05,-0.0062504394531249785
186,0.859732079575926,0.8507867891161198,0.008945290459806188,0.017494918496535505,0.041245996952056885,0.011473916456826168,0.3829735098564244,0.05861148944265382,-0.00019025802612304688,0.0034125488281249172
187,0.8596164232323381,0.8552527478014722,0.00436367543086591,0.0571018039303931,0.023009181022644043,0.007200614143390969,0.5008500000000446,0.06679484177138781,-1.3947486877441406e-05,-0.004016552734374956
188,0.8504596673743678,0.8655135672207107,-0.015053899846342866,-0.020423792292693088,0.026054441928863525,0.00977740162509586,0.5657499999999864,0.07049529614356997,7.68899917602539e-05,0.005127001953124988
189,0.86083957750853,0.8682315303253577,-0.007391952816827696,0.07707867869968665,0.023884832859039307,0.007520224381629267,0.5858499999999722,0.05788269555194692,-3.2842159271240234e-05,-0.005857080078125021
190,0.8460213628818652,0.8327202621052547,0.013301100776610508,0.10860864514806612,0.03502511978149414,0.013069821020513742,0.3373000000000618,0.06264737892556219,-0.00019598007202148438,0.003230810546875018
191,0.8715329995961406,0.8352508182952626,0.036282181300878014,-0.02158608323305078,0.0386660099029541,0.011228511329670147,0.8209311637558585,0.06763893521223442,-0.00020068883895874023,-0.000931640624999952
192,0.8590008686980785,0.8565341343274139,0.0024667343706645806,0.0022446646341464094,0.03234511613845825,0.010349064270102647,0.4750999999999838,0.056350173134256616,-3.93986701965332e-05,0.009864355468749975
193,0.8424408381699036,0.8604758675582896,-0.01803502938838608,0.008627442018445453,0.042699337005615234,0.011733014770366184,0.40794999999998216,0.0628496420121529,0.00010663270950317383,0.005217431640625048
194,0.8595787488105926,0.8624097346929922,-0.002830985882399606,0.0418612348629015,0.0301055908203125,0.006005182835191632,0.1479218819166289,0.04695912318184735,-0.0002862215042114258,-0.0003906250000000333
195,0.8540253433884312,0.8562902433319857,-0.002264899943554499,0.03821092594530007,0.026803970336914062,0.012657812660574167,0.4479500000000002,0.06662842598949388,4.738569259643555e-05,-0.001827197265624969
196,0.8540988593983149,0.8449763700364854,0.009122489361829467,-0.010768448867538805,0.0338970422744751,0.007485334656712257,0.5539499999999706,0.05583011368356483,4.649162292480469e-05,0.009063330078124987
197,0.8580701068450497,0.8655148422054898,-0.007444735360440102,0.11476958273432625,0.02693447470664978,0.008150416821666147,0.42269514354543813,0.05806637245723552,-0.00021219253540039062,0.0037721679687500176
198,0.8626669979142665,0.8620640728405172,0.0006029250737492609,-0.003103836274479299,0.036203548312187195,0.008287532567034774,0.40644999999998,0.05901827488813543,-0.00019633769989013672,-0.004775146484375048
199,0.8612844603668836,0.8650888307856531,-0.003804370418769576,0.0267496973414848,0.0313417911529541,0.007181963832399687,0.49239999999998957,0.05860495747339269,-2.6464462280273438e-05,-0.008492041015625007
200,0.8581877267432237,0.8603187237662735,-0.002130997023049752,0.10107070209965585,0.036293089389801025,0.012882934534086905,0.2540999999999932,0.06875374304996917,0.00011438131332397461,0.005231298828125008
201,0.853687865701664,0.8522751452196857,0.001412720481978269,0.11090813998186888,0.024090707302093506,0.009318347376397583,0.5691499999999774,0.06327118778827116,-0.00016623735427856445,-0.010268701171875005
202,0.8604551943852061,0.8663804113846474,-0.005925216999441263,0.0714293315913167,0.024574071168899536,0.008517284844693072,0.3808999999999868,0.053678947993180924,-0.0001278519630432129,-0.009050585937499966
203,0.8434751551933559,0.858669700504286,-0.015194545310930119,0.03452860204193853,0.027171596884727478,0.010493151927776438,0.32093501638350747,0.05478380588343174,-0.00015610456466674805,-0.0070270996093750315
204,0.8550728028981618,0.8591246008589841,-0.004051797960822334,0.11394295176654312,0.04394620656967163,0.00891579386858846,0.47727538593302915,0.048245364869221194,-0.0002804994583129883,0.008281347656249993
205,0.8686811084679935,0.856205071471708,0.012476036996285522,0.03854883322527125,0.028757452964782715,0.017567839186565782,0.4699913883962532,0.07555388668838388,-0.00022858381271362305,0.008676171874999916
206,0.8582807304655029,0.8537258573396459,0.004554873125857006,-0.04625622736360391,0.031593501567840576,0.009830344880016356,0.3384599219573968,0.05053339630962545,0.0002606511116027832,-0.00963217773437497
207,0.8435594933162571,0.8624466436017661,-0.018887150285509025,0.054521937476736504,0.026251614093780518,0.007397259746444342,0.297909789852037,0.07026301886597568,-0.00026667118072509766,-0.0008315429687499876
208,0.8536572780918973,0.859943880868934,-0.006286602777036743,0.032489999976635486,0.03340825438499451,0.008298474962708906,0.4281499999999788,0.05068759204317932,0.00022590160369873047,-0.007936767578125004
209,0.8660619485220433,0.8468411904311657,0.019220758090877643,0.0029660092417663764,0.02572891116142273,0.007603853227154192,0.259449999999992,0.0467557220308428,0.000225067138671875,0.0013972167968749893
210,0.8555271037555465,0.8623690923247713,-0.0068419885692247995,0.031028885234405612,0.037535279989242554,0.013593404939376105,0.3845390228725092,0.06744898153018666,5.638599395751953e-05,0.0019360839843749478
211,0.8660578340801565,0.8518464423223833,0.014211391757773195,0.0009230284703853897,0.02618098258972168,0.006782419977739678,0.3545999999999784,0.05360548942930785,-7.432699203491211e-05,-0.005585839843750051
212,0.8556605708788928,0.8603274230704786,-0.004666852191585802,0.036837530835244325,0.030241340398788452,0.008825684713571867,0.5463499999999625,0.058096021303750425,0.00011980533599853516,0.0016249511718749998
213,0.8728806449833771,0.858566371178139,0.014314273805238087,0.032671781264818955,0.028392255306243896,0.0068967915026000495,0.29059999999998903,0.06700672580929215,0.00042515993118286133,-0.015021728515624999
214,0.8550474444927058,0.8484561714163206,0.0065912730763851846,-0.010626847317546706,0.028284549713134766,0.008954696905338493,0.45930000000005505,0.040850387466934854,-0.00016736984252929688,-0.007563623046874968
215,0.8386141240535774,0.8620079424047705,-0.02339381835119314,-0.028629198602713513,0.03573206067085266,0.008606513724512014,0.3495999999999844,0.05068870300158924,-8.285045623779297e-05,-0.007708251953124967
216,0.8591066087961171,0.8418254662720579,0.017281142524059212,0.030298563489322694,0.019437089562416077,0.009865894195230375,0.31094999999998313,0.06794911370755524,-0.00018644332885742188,0.0013801269531249494
217,0.8619984761904762,0.8630201640139511,-0.0010216878234748927,0.08312637323384087,0.03002697229385376,0.007623943728200045,0.4323229363726413,0.058994416585213726,-2.1457672119140625e-05,0.007373876953124969
218,0.8550753795266594,0.8540501123103144,0.0010252672163449938,0.009281517094017255,0.027401834726333618,0.010298530675435121,0.2597162751810092,0.05140324248835545,0.0002803802490234375,-0.002170361328124981
219,0.8557575736451266,0.8578934974995476,-0.0021359238544209624,0.06692555249447285,0.025687038898468018,0.011635472773223497,0.5081499999999832,0.06658925102007215,-0.0002314448356628418,-0.013466601562500014
220,0.8561490682647629,0.8522782510656441,0.003870817199118748,0.10364433869775103,0.029079824686050415,0.012012707739603685,0.29574999999999924,0.0622744675505233,-0.00011944770812988281,-0.00853457031249999
221,0.8586043852858838,0.8471767291333723,0.011427656152511512,-0.05864246759381364,0.027913987636566162,0.008034974508209615,0.27349999999998525,0.06035753359631903,-0.00015807151794433594,0.0037583984374999213
222,0.860208349227095,0.8646623096463967,-0.0044539604193016835,0.021029844440869083,0.028073102235794067,0.00813744112148203,0.6464936203935291,0.054306618503123814,-0.0001881122589111328,-0.0008216308593750332
223,0.8605094519002872,0.8522979372705504,0.008211514629736794,0.08797138997274856,0.040880560874938965,0.011509852059388459,0.47250000000006265,0.06383188882850886,0.00014650821685791016,0.009394238281249967
224,0.8585707651442646,0.8599552683975697,-0.0013845032533051915,0.02718598066019151,0.027454793453216553,0.007158631378212344,0.6957499999999819,0.05314794843126989,-9.256601333618164e-05,-0.0014488769531249557
225,0.8650949649460913,0.8516531386655004,0.013441826280590874,-0.06714428971063358,0.025695979595184326,0.010459198829847617,0.3633500000000005,0.0633327848299979,0.0002485513687133789,-0.00024101562500000728
226,0.86468671942971,0.8596794838402964,0.005007235589413628,0.02965840423249755,0.024951428174972534,0.006206077784089419,0.26955000000000107,0.049286497730771796,7.086992263793945e-05,-0.007457568359375
227,0.8464625507424307,0.846511211266182,-4.866052375129826e-05,-0.07772066126026522,0.0339658260345459,0.02058181394718543,0.3348052466025736,0.0801019986646572,0.00022709369659423828,0.0020808105468750338
228,0.8693911338382488,0.8496762573414374,0.019714876496811473,0.03334425462494517,0.04498365521430969,0.01028772992053226,0.298135832104857,0.046388632796922936,-0.00032716989517211914,-0.014376660156249998
229,0.8687025063281557,0.8566140211875239,0.012088485140631766,0.08396789264851912,0.022360682487487793,0.01256189216226035,0.4085669873729487,0.06491917980529062,-0.0003383159637451172,0.0016785156249998767
230,0.8474173124922622,0.8571458140383375,-0.009728501546075297,0.062005749257366016,0.030455350875854492,0.007855405495885133,0.41365000000005603,0.051389471626656726,2.574920654296875e-05,0.003462890625000048
231,0.8554605722696781,0.8697567078455029,-0.014296135575824764,0.0577451426295883,0.029755234718322754,0.01523780961960849,0.299199999999989,0.07048800473342871,-0.0002759099006652832,-0.007931298828124989
232,0.8498931330953419,0.8639040397387999,-0.014010906643458054,0.03389925095065294,0.01800745725631714,0.006763727349997036,0.43596225470027183,0.05186297425530373,0.00018066167831420898,0.0009378906249999375
233,0.8722959137203842,0.8579862287906204,0.01430968492976381,0.042283691343650176,0.020618975162506104,0.00932856298012304,0.3522499999999759,0.05323240310408829,-5.7578086853027344e-05,0.00480332031249997
234,0.8477415785944599,0.8509544538368107,-0.00321287524235081,0.1041172955444748,0.024094223976135254,0.014543752393200979,0.5736500000000415,0.061589828477584485,-1.5497207641601562e-06,0.0006407226562500368
235,0.8522297777181449,0.8414885749323074,0.010741202785837456,0.053005986366310376,0.023095592856407166,0.00847950516745745,0.2537442618631091,0.05484661264694842,-0.00034439563751220703,-0.0038040527343750075
236,0.8470451072485771,0.8591147169045368,-0.012069609655959712,0.04201962421140504,0.026951253414154053,0.006839168644327019,0.6780999999999724,0.04894721351152539,-0.00022137165069580078,0.0032070800781249797
237,0.8582520230184592,0.8499453372184556,0.0083066858000036,0.035850142004188346,0.025508642196655273,0.012325427852183475,0.4322076194229869,0.05772817309032969,0.00013911724090576172,0.008414843750000012
238,0.8673335678838331,0.8566904303299544,0.01064313755387869,0.06006070755001902,0.02713492512702942,0.007423601729983413,0.3139596625807532,0.0577100466020818,6.520748138427734e-05,0.0008443847656250947
239,0.8662622305668942,0.8567081145550582,0.009554116011835978,0.11145272119185157,0.017795145511627197,0.0062859026966079696,0.4479000000000646,0.05757266237243085,-3.224611282348633e-05,0.00900839843750001
240,0.8549111761464001,0.868532987012987,-0.01362181086658687,0.10141982867642574,0.0303325355052948,0.015451033437298162,0.7392999999999734,0.06246309844059506,-0.0002509951591491699,0.0174259765625
241,0.8506535043082184,0.850218632034632,0.00043487227358640634,-0.0039960584191401916,0.0312860906124115,0.006552940704789553,0.7581999999999637,0.05008697306564119,-0.0002237558364868164,-0.00721684570312503
242,0.8577528031561463,0.8506070116586295,0.007145791497516818,-0.008973919695283494,0.03222045302391052,0.012194729023896435,0.6287999999999487,0.05478838092498388,4.506111145019531e-05,0.0009029785156250414
243,0.8661993332948805,0.8517044877384711,0.014494845556409452,0.10719356413050851,0.03449547290802002,0.009817098377231648,0.269099999999992,0.060625710319828496,2.485513687133789e-05,0.009999072265624909
244,0.8531521678691276,0.8375858632971507,0.015566304571976941,-0.11434058865983843,0.026444442570209503,0.012877453136186769,0.6393999999999691,0.06148227594761188,0.00011157989501953125,-0.007934423828125037
245,0.845570296670577,0.8586541844728515,-0.01308388780227443,0.12438527002501598,0.03469070792198181,0.010627732152223558,0.4978499999999716,0.06847277782992008,-0.00018519163131713867,-0.00597871093750002
246,0.8430991745782478,0.8562984826355223,-0.01319930805727454,-0.035435747146154384,0.02645006775856018,0.01047110207388987,0.4520999999999757,0.05256768978587559,0.0002970695495605469,0.00917416992187503
247,0.8521911509341046,0.8421501869151282,0.010040964018976362,0.09548078360123513,0.015949159860610962,0.004990209290919126,0.22754133752160244,0.045304021031866266,-4.5299530029296875e-06,0.0037557128906249293
248,0.8658786222752182,0.850900052077124,0.014978570198094121,0.10156729295878009,0.038737088441848755,0.018821253550896328,0.20264999999999617,0.07287481857560146,-7.039308547973633e-05,-0.004746289062500075
249,0.8546564454224684,0.8689529753229281,-0.014296529900459709,-0.011913714645475415,0.03178083896636963,0.018359066679472878,0.5578854104256008,0.07655197455698298,0.00022733211517333984,0.009392773437500002
250,0.8444877674929684,0.8566872100723757,-0.012199442579407305,0.07073860544420607,0.025643497705459595,0.011162637882979845,0.3169298546131769,0.059240071324148456,8.58306884765625e-06,0.0016357421874999556
251,0.8567584761578663,0.8533487657499664,0.0034097104078998353,-0.036428815281840055,0.044778645038604736,0.016590498628434452,0.5570305377582857,0.06572215239082177,-0.00011336803436279297,-0.0010791992187499932
252,0.8579317319046381,0.8539561916560301,0.003975540248608023,0.07681429681429663,0.02593153715133667,0.006901319222406993,0.6592999999999823,0.055685955972110936,-0.0002459287643432617,0.013401904296874934
253,0.8577787292024514,0.8516188761214326,0.00615985308101874,0.02317355144973532,0.02915497124195099,0.007501399160791331,0.3870438653864966,0.06116480323252623,-6.216764450073242e-05,0.004954296875000042
254,0.8603497835497835,0.8528894196140092,0.007460363935774317,0.010030027601240166,0.023884892463684082,0.008916460896124629,0.5619545276100956,0.06543794124368275,-0.00010502338409423828,0.010047363281249999
255,0.8524925707693544,0.8597935065544688,-0.007300935785114482,0.006568896998975893,0.017552107572555542,0.0075428278303862496,0.5498500000000497,0.04600724598731979,-0.00017696619033813477,-0.005479003906250002
256,0.8546319391517896,0.858562598765075,-0.0039306596132854255,0.07358440917855691,0.03115329146385193,0.007045964016440611,0.4665499999999892,0.04943820916547119,4.8220157623291016e-05,-0.006562304687499965
257,0.8529640462463065,0.857206422469699,-0.004242376223392519,0.06827461415852476,0.032665133476257324,0.009469270625351602,0.5501499999999896,0.05970821427143265,-0.00027167797088623047,-0.001897265624999922
258,0.8514403931730968,0.8539954437722043,-0.0025550505991074335,0.011656855801780885,0.025856375694274902,0.008975453536090205,0.8387999999999595,0.06528221400252662,-4.2319297790527344e-05,-0.0052552734374999854
259,0.8552641307580537,0.859587221445398,-0.0043230906873442665,0.06602036360923802,0.02391713857650757,0.007300474674715869,0.2533000000000036,0.048546010000458266,1.5735626220703125e-05,0.013064550781250017
260,0.8444453588442562,0.8595598204606493,-0.015114461616393071,-0.06041154975620866,0.02830357849597931,0.007872497975034976,0.4164499999999789,0.04839392837151162,0.0001087188720703125,-0.004562158203125
261,0.8393666188509696,0.860051816673464,-0.02068519782249434,0.05701193755675793,0.021711528301239014,0.006809760023928764,0.49286201375648603,0.06626257496988947,-6.282329559326172e-05,-0.004191406250000029
262,0.850258559213124,0.8640684164348732,-0.013809857221749211,0.07488064342759049,0.02491593360900879,0.006157211799460625,0.6089499999999725,0.04549374213545478,0.00034624338150024414,-0.005890966796875063
263,0.859968591516828,0.8523914445300723,0.007577146986755712,-0.028356255041359524,0.021066665649414062,0.010319067847876614,0.3227999999999813,0.06256444916946043,-0.00025838613510131836,0.0009240234374999767
264,0.8598716709787491,0.8705873448006627,-0.01071567382191363,0.098358312101123,0.04520079493522644,0.013122033848725045,0.3507020348166291,0.06409253407287192,0.00013679265975952148,-0.002090966796875038
265,0.8580978901982861,0.8601269017563725,-0.0020290115580864354,-0.0550714637426557,0.03139820694923401,0.006970006398680093,0.6793499999999546,0.04277337653885667,6.788969039916992e-05,0.006026806640625049
266,0.8590656507733216,0.8455946586839787,0.013470992089342992,0.06967094248832795,0.03253662586212158,0.0107635911145433,0.4312999999999783,0.05371196141906264,1.1980533599853516e-05,-0.0011882324218749907
267,0.8595776411725753,0.8751309150204942,-0.015553273847918936,-0.09258121983330148,0.026719331741333008,0.007720573314819252,0.4591499999999784,0.06410042277677533,-0.00030547380447387695,-0.0021708496093750806
268,0.8654156688567598,0.8688096958243554,-0.003394026967595609,0.0070537978389852984,0.03095085918903351,0.006363149071558903,0.4246499999999788,0.05506011710339993,-0.00021064281463623047,-0.006521044921874997
269,0.8573111509714496,0.8490263070799231,0.008284843891526505,0.004979463891693792,0.031749188899993896,0.009358102514029059,0.5431964369604126,0.05051081961277178,-0.00011640787124633789,-0.007388427734375036
270,0.8611971510533237,0.8499592302623468,0.011237920790976963,-0.04278815452709672,0.03209751844406128,0.005600816276643445,0.2239516392731566,0.04875011277380507,-0.00011307001113891602,-0.007897900390625046
271,0.8590171089409784,0.8510238167385381,0.007993292202440272,-0.05045514385797123,0.046552449464797974,0.008806419730976983,0.21169151967456856,0.055642364062287245,4.6193599700927734e-05,-0.00827094726562494
272,0.8649611843497955,0.8569129971208415,0.008048187228954062,-0.03059803139057682,0.03128361701965332,0.015758247532867125,0.29556215787677587,0.07054861619146188,-4.410743713378906e-06,-0.009854931640625009
273,0.8477422531831224,0.8438322781569207,0.003909975026201606,-0.0006616698990443703,0.023521721363067627,0.007278768043384056,0.33898221040086385,0.05348325554412635,0.00030750036239624023,0.010502685546875057
274,0.850978871695601,0.8617781492554633,-0.010799277559862208,0.007613802124492919,0.02399289608001709,0.006403944471025461,0.2908367739611769,0.047684165928768577,-6.258487701416016e-06,0.0032846679687500435
275,0.8505616172458518,0.8510062121741631,-0.00044459492831128156,-0.025280108398665124,0.03915596008300781,0.012647127744632227,0.8419500000000314,0.06407121323168119,-3.9637088775634766e-05,0.012888818359374943
276,0.85726860947719,0.8473315360289422,0.00993707344824779,0.06370440700430113,0.027614295482635498,0.007779211204728284,0.6293999999999731,0.04864879592739544,1.2993812561035156e-05,-0.00370869140625002
277,0.8570201457408946,0.8502132714372245,0.006806874303670107,-0.008547411890435064,0.024075984954833984,0.01021735181964579,0.7738453503384479,0.05640147580759529,0.0002625584602355957,-0.008091552734375007
278,0.8536513183822503,0.8508439280401897,0.0028073903420605673,-0.04081776280927496,0.024255916476249695,0.0073309812218080965,0.6286499999999573,0.06537236047871564,0.0005144476890563965,-0.004822656250000001
279,0.8516623597431439,0.8715546397035583,-0.019892279960414427,-0.047590545142614404,0.030615508556365967,0.006959470248744592,0.7582000000000431,0.05041248413048068,0.00036644935607910156,0.003000488281249991
280,0.8523334364981118,0.858423664848722,-0.006090228350610238,0.02656952825815706,0.024274587631225586,0.011074116052570897,0.28739999999999577,0.05854229592975365,-0.0002320408821105957,0.015906591796874925
281,0.8650040528115841,0.8494621893532964,0.015541863458287675,0.026693106361318497,0.03081047534942627,0.007552850512266312,0.29625000000005774,0.0473601462212257,-0.00012493133544921875,-0.001659082031249981
282,0.8610304895381459,0.8583025596147935,0.002727929923352357,0.08016917033125659,0.04138672351837158,0.008162691227780353,0.6134499999999774,0.06069247198001061,1.5914440155029297e-05,0.01877192382812498
283,0.8443971253733483,0.8686741531250877,-0.024277027751739344,0.0951416969666602,0.04188615083694458,0.011601801587019058,0.34505000000000274,0.06585911962345671,-0.00036770105361938477,-0.0013097167968750267
284,0.8676861979730751,0.8468631547882297,0.020823043184845402,0.023336296547199487,0.03024253249168396,0.010460076768595209,0.255495991276628,0.05420976761496372,-0.0002072453498840332,-0.006735742187499949
285,0.8568919061378466,0.8649611703233053,-0.008069264185458724,0.019745817192216464,0.045082151889801025,0.01046365413041142,0.3954310517746925,0.05449685647089077,0.0004197359085083008,0.008603955078124947
286,0.8509905880842433,0.8494053492599325,0.0015852388243108306,0.005342723628829371,0.02930295467376709,0.007497393931409893,0.577586682079908,0.04477466866582492,8.410215377807617e-05,-0.0036688964843749616
